id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
1545,259668,6,2.4,0,16076,1.0,0,2,2,8,0,0,1975,0,98005,46.728725,0.0,0,17854,20230831T000000
1546,420316,3,1.7,1880,24982,2.0,0,4,2,7,1521,359,1917,0,98004,47.714855,0.0,2035,22400,20230627T000000
1547,200242,4,1.4,855,21436,2.0,0,1,1,7,663,192,2017,0,98002,47.163181,0.0,741,19896,20231013T000000
1548,395268,1,3.9,1618,35773,1.5,0,3,2,6,1506,112,1998,0,98001,47.617846,0.0,1381,34059,20230914T000000
1549,464912,3,1.2,1760,37064,1.5,0,0,2,6,1353,407,1914,0,98005,47.506243,0.0,2096,32672,20231106T000000
1550,534039,2,1.6,1713,15796,3.0,0,1,5,7,1466,247,2013,2022,98004,47.923475,0.0,1380,14919,20230104T000000
1551,334976,4,2.0,1558,0,1.5,1,4,1,4,1142,416,1943,1955,98001,47.699391,0.0,1449,0,20230803T000000
1552,319448,3,2.9,1122,27368,2.0,0,1,2,7,915,207,1993,0,98003,47.399079,0.0,913,32794,20230130T000000
1553,218302,1,2.6,3833,9596,1.0,0,2,4,7,2772,1061,1944,0,98004,47.359587,0.0,4351,10683,20231212T000000
1554,225967,6,1.4,3493,6985,2.5,0,2,1,8,2742,751,1996,0,98005,47.800546,0.0,3609,7990,20230306T000000
1555,316028,5,1.9,1070,11015,2.0,0,3,5,8,962,108,1935,1956,98002,47.204826,0.0,876,12874,20230504T000000
1556,405104,5,1.7,3265,10533,1.5,0,0,3,10,3256,9,1939,0,98001,47.538176,0.0,3415,11228,20231012T000000
1557,487037,1,1.6,1680,21122,1.0,0,0,5,8,1304,376,1950,0,98001,47.473776,0.0,1426,18384,20230602T000000
1558,229523,1,2.2,2103,0,2.0,0,4,5,7,1770,333,2016,2022,98002,47.431355,0.0,2099,0,20230209T000000
1559,573903,5,3.1,1949,4222,1.0,0,3,1,6,1626,323,1929,0,98005,47.570703,0.0,2081,3403,20230126T000000
1560,309331,6,1.7,1472,18431,1.0,0,0,1,6,1111,361,1925,0,98006,47.537912,0.0,1265,15579,20230930T000000
1561,346794,3,2.1,2787,21229,2.0,0,2,4,8,2460,327,1984,1997,98003,47.59148,0.0,2783,17234,20230608T000000
1562,237918,5,2.2,2100,21415,1.0,0,3,4,7,1926,174,2000,0,98006,47.527795,0.0,2064,18292,20230708T000000
1563,0,1,3.9,1618,7129,1.0,0,1,1,7,1204,414,2006,0,98002,47.583536,0.0,1887,7847,20230921T000000
1564,482606,4,3.9,956,5217,2.0,1,3,1,7,886,70,2020,0,98003,47.518673,0.0,1145,6021,20230310T000000
1565,460526,2,3.4,1285,9933,1.0,0,3,1,7,1169,116,1930,0,98005,47.368115,0.0,1364,9054,20230101T000000
1566,307800,6,1.7,686,17398,1.5,0,0,3,7,520,166,2019,2022,98004,47.5008,0.0,783,14747,20230320T000000
1567,360048,6,1.2,2009,29854,1.0,0,4,5,7,1797,212,1955,0,98004,47.357123,0.0,2127,27142,20230816T000000
1568,427390,4,2.0,1042,0,2.0,0,4,4,8,852,190,1960,1975,98006,47.343925,0.0,1198,0,20231123T000000
1569,115618,4,1.8,1787,12792,2.0,0,0,4,6,1616,171,1916,0,98005,47.43277,0.0,1739,12025,20230215T000000
1570,270642,1,2.5,3096,1673,2.0,0,0,2,8,2627,469,1980,0,98003,47.476115,0.0,3229,1981,20230418T000000
1571,469139,5,3.3,2959,0,1.5,0,0,3,6,2114,845,1997,0,98006,47.507045,0.0,3367,0,20231221T000000
1572,161856,3,3.6,1974,24669,1.0,0,4,1,8,1847,127,1923,1965,98002,47.683276,0.0,2304,29507,20230504T000000
1573,394033,6,3.5,1930,20446,1.0,0,0,1,7,1672,258,2021,0,98006,47.400307,0.0,1563,16458,20230528T000000
1574,146512,6,2.1,3503,19494,1.5,0,1,3,7,3213,290,1996,0,98005,47.53937,0.0,2948,19117,20230909T000000
1575,419964,4,3.1,2416,24210,2.5,0,1,4,7,1782,634,1903,0,98005,47.523606,0.0,2832,21806,20230102T000000
1576,344653,5,1.9,1737,10202,1.5,0,2,1,7,1591,146,1908,1912,98004,47.378274,0.0,1784,10472,20230810T000000
1577,107730,6,1.2,859,10673,1.5,0,1,2,8,707,152,1901,1905,98002,47.514748,0.0,1027,8950,20230708T000000
1578,524710,3,3.1,2315,36857,1.0,0,3,4,8,2175,140,1934,0,98004,47.700544,0.0,2585,42397,20230312T000000
1579,239811,4,1.0,2663,12534,2.0,0,2,5,8,2342,321,2022,0,98003,47.537301,0.0,3001,10711,20231225T000000
1580,228462,3,2.2,1494,22351,2.0,0,1,3,6,1204,290,1937,0,98003,47.545317,0.0,1425,23132,20231129T000000
1581,380085,5,2.0,2232,15063,2.0,0,3,4,8,1697,535,1944,0,98001,47.358934,0.0,2015,12251,20230407T000000
1582,522295,6,3.1,1709,0,2.5,0,1,5,5,1614,95,1914,0,98005,47.893772,0.0,1776,0,20230820T000000
1583,197626,2,3.3,1852,0,1.5,0,3,2,5,1607,245,2006,0,98002,47.370329,0.0,2132,0,20230130T000000
1584,359251,6,1.9,9,9210,1.0,0,0,3,8,8,1,1941,1981,98002,47.166443,0.0,9,10970,20230130T000000
1585,414322,5,3.4,1822,25561,1.5,0,3,1,6,1479,343,1902,0,98004,47.672037,0.0,1801,20571,20230803T000000
1586,453965,6,1.9,2775,22882,2.0,0,0,1,7,2513,262,1930,0,98006,47.477037,0.0,3056,21531,20230622T000000
1587,376466,6,2.3,1494,24140,2.0,0,3,5,8,1324,170,1951,1981,98006,47.439392,0.0,1607,22235,20231007T000000
1588,294945,1,3.2,2042,5129,2.0,0,3,4,8,1819,223,1940,1986,98004,47.390889,0.0,2379,5451,20230730T000000
1589,225861,6,3.1,1395,31158,2.0,0,1,2,7,1284,111,1956,0,98006,47.874343,0.0,1263,25629,20231113T000000
1590,362921,6,4.0,2288,5351,2.0,0,3,5,7,1697,591,1941,0,98002,47.570918,0.0,1939,6015,20230505T000000
1591,189179,3,1.7,1826,17128,2.5,0,1,2,7,1579,247,1952,0,98004,47.60995,0.0,1804,16898,20230321T000000
1592,0,2,3.0,1248,14896,2.0,0,3,2,6,1064,184,2018,0,98006,47.532523,0.0,1178,14614,20230703T000000
1593,415483,3,2.8,3066,13261,2.0,0,4,2,7,2461,605,2020,0,98001,47.55401,0.0,3648,11811,20230115T000000
1594,485590,3,3.7,2743,28385,1.5,0,2,3,7,2279,464,1955,1989,98005,47.779725,0.0,2202,28271,20230111T000000
1595,0,4,1.5,1516,7948,2.0,0,1,5,7,1297,219,2022,0,98001,47.449829,0.0,1778,7515,20231208T000000
1596,198540,1,3.3,2398,1503,2.5,0,1,3,7,1909,489,1986,1988,98006,47.208612,0.0,2834,1349,20230330T000000
1597,442873,3,2.7,2429,15199,1.5,0,0,4,5,1913,516,1975,0,98003,47.673611,0.0,1992,13184,20230103T000000
1598,658624,5,1.8,2513,11001,2.0,0,4,4,9,2315,198,1971,0,98002,47.59934,0.0,2904,12005,20230124T000000
1599,353119,5,2.4,644,48773,2.0,1,0,1,8,463,181,1952,0,98001,47.521596,0.0,636,41789,20230330T000000
1600,240799,6,2.0,2805,21765,1.0,0,4,1,7,2226,579,1984,2022,98001,47.594151,0.0,3103,18874,20230109T000000
1601,322565,4,2.7,1544,10906,2.0,0,4,1,8,1383,161,1984,0,98004,47.425851,0.0,1284,11242,20230215T000000
1602,556231,1,3.7,1713,4438,1.0,0,3,4,7,1306,407,1931,0,98004,47.504139,0.0,2024,3951,20230404T000000
1603,253105,1,2.7,4110,0,3.0,0,0,2,7,3582,528,1980,0,98004,47.47366,0.0,4286,0,20230312T000000
1604,230121,6,2.9,2241,4747,2.5,0,2,2,5,1771,470,1953,0,98006,47.381702,0.0,2598,4847,20230707T000000
1605,277588,5,2.6,1690,16149,1.0,0,4,5,7,1610,80,1936,0,98003,47.737835,0.0,1806,14691,20230519T000000
1606,207000,2,1.2,235,29273,1.0,0,4,4,7,189,46,1987,0,98001,47.217548,0.0,238,27441,20230110T000000
1607,368400,4,1.7,3111,26216,2.0,0,1,1,7,2391,720,1907,0,98005,47.972176,0.0,2703,23177,20230103T000000
1608,593701,6,2.5,923,17290,1.5,0,3,4,9,792,131,1981,0,98004,47.675472,0.0,804,17016,20230119T000000
1609,398461,4,1.9,1197,11768,1.0,1,2,2,7,886,311,1910,0,98003,47.144405,0.0,1183,14085,20230510T000000
1610,312146,5,1.5,1734,17688,2.0,0,4,2,7,1628,106,1953,1982,98006,47.455167,0.0,1990,16716,20230809T000000
1611,306228,5,2.5,3133,9813,1.5,0,1,3,7,2832,301,1959,0,98003,47.466291,0.0,2650,10414,20230510T000000
1612,115521,2,2.0,2618,32183,1.0,0,0,3,6,2437,181,2022,2022,98004,47.578377,0.0,3139,33932,20230423T000000
1613,482466,2,1.8,1873,13108,2.5,0,4,5,7,1535,338,1909,0,98002,47.302124,0.0,2154,14610,20230518T000000
1614,338324,1,2.4,2246,14136,2.5,0,1,4,8,2134,112,1989,0,98001,47.506405,0.0,2149,15334,20230212T000000
1615,322928,4,1.4,1519,0,2.0,0,0,3,7,1288,231,2010,0,98004,47.475776,0.0,1368,0,20230806T000000
1616,828966,4,3.8,2111,13045,2.5,0,3,3,8,1537,574,1969,0,98005,47.352476,0.0,2467,12049,20230227T000000
1617,394812,5,3.6,2058,23364,1.5,0,0,4,8,1578,480,2014,0,98001,47.32465,0.0,1747,26824,20230423T000000
1618,237231,1,3.1,2775,4322,1.5,0,4,2,7,2534,241,1980,0,98003,47.683761,0.0,2605,4390,20230707T000000
1619,286046,6,1.3,2773,7492,1.5,1,2,5,8,2686,87,1986,0,98005,47.160683,0.0,2311,6305,20230502T000000
1620,522266,4,3.3,2395,22927,2.0,0,0,5,9,1744,651,1941,0,98001,47.595576,0.0,2829,20873,20230326T000000
1621,366990,1,3.4,1710,233,2.5,0,2,5,6,1640,70,1936,0,98005,47.659502,0.0,1790,212,20230416T000000
1622,134258,1,3.3,2593,25578,2.0,0,2,3,8,2436,157,1991,0,98003,47.456288,0.0,2423,29396,20231222T000000
1623,487884,5,1.3,1926,9678,2.5,0,0,2,7,1554,372,1979,0,98004,47.510475,0.0,1753,9884,20230409T000000
1624,249778,1,2.9,1134,11114,2.0,1,3,5,8,1028,106,1975,0,98005,47.732699,0.0,1108,11595,20230109T000000
1625,630994,2,3.5,1677,3761,1.5,0,0,4,6,1267,410,1957,0,98004,47.35903,0.0,1402,3561,20230106T000000
1626,512007,2,2.7,2067,18780,1.5,0,1,5,7,1951,116,1984,0,98003,47.37967,0.0,2388,15477,20230418T000000
1627,282901,3,2.9,2728,39598,1.0,0,2,1,6,2447,281,1958,0,98003,47.400903,0.0,2739,32870,20230601T000000
1628,542152,5,2.4,1853,22814,1.0,0,4,2,5,1541,312,1923,0,98005,47.733065,0.0,2019,22087,20231204T000000
1629,360178,6,2.6,1032,6357,2.0,0,2,1,8,990,42,1927,0,98005,47.758459,0.0,922,5536,20230825T000000
1630,477916,3,1.1,2045,26356,1.5,1,4,2,7,1516,529,1936,0,98003,47.220822,0.0,2048,22183,20230127T000000
1631,422709,2,2.9,2090,11833,2.0,0,1,4,6,1993,97,1920,0,98005,47.701248,0.0,1848,10707,20230429T000000
1632,223046,3,1.2,2148,28744,2.0,1,1,3,6,1518,630,1932,1972,98005,47.663782,0.0,2419,31526,20230730T000000
1633,253467,5,2.3,2735,23066,1.5,0,1,3,9,2532,203,1901,0,98005,47.810719,0.0,3036,19126,20230410T000000
1634,504494,5,1.9,2815,0,1.5,0,0,2,8,2454,361,2000,0,98006,47.577022,0.0,2418,0,20230103T000000
1635,299783,1,2.6,1524,4959,1.5,0,2,5,7,1385,139,2018,0,98005,47.491148,0.0,1264,5605,20231021T000000
1636,289452,4,1.4,1507,24443,1.5,0,4,1,8,1241,266,1982,2022,98001,47.729043,0.0,1702,22173,20231126T000000
1637,206731,1,3.1,1167,16516,2.5,0,1,4,6,1119,48,1927,1954,98003,47.639781,0.0,984,15207,20231125T000000
1638,413539,5,3.4,2559,4762,1.5,0,1,5,8,2031,528,1914,0,98003,47.94898,0.0,2608,5493,20230117T000000
1639,659378,2,1.5,3159,8664,2.0,0,4,3,7,2471,688,1900,0,98002,47.691742,0.0,3202,9183,20230416T000000
1640,189870,6,1.3,1747,0,2.5,0,2,5,7,1381,366,2006,0,98004,47.53071,0.0,1539,0,20230818T000000
1641,353632,2,1.4,1806,14116,2.5,0,2,1,6,1683,123,1927,0,98002,47.265179,0.0,1871,12925,20231031T000000
1642,561833,1,3.6,3173,37106,2.5,0,4,3,6,2692,481,1949,0,98005,47.383817,0.0,3176,44479,20230626T000000
1643,338053,6,2.6,2404,23049,1.5,0,3,2,7,2070,334,1934,0,98005,47.212809,0.0,2412,19738,20230325T000000
1644,417855,5,2.4,2348,36904,1.0,0,2,4,7,2229,119,1995,0,98001,47.456988,0.0,2216,43722,20230920T000000
1645,190640,2,1.3,1047,23823,1.5,0,4,4,6,994,53,1927,1972,98001,47.685214,0.0,1188,27654,20230715T000000
1646,414246,5,2.9,2542,25274,1.5,0,4,3,6,1902,640,1908,1936,98001,47.499266,0.0,2119,25798,20230906T000000
1647,321928,6,3.6,1256,34740,2.5,0,1,2,7,1086,170,1923,0,98001,47.704345,0.0,1225,35925,20230529T000000
1648,497859,6,3.5,1092,18772,2.0,0,4,1,7,805,287,1962,1991,98001,47.567515,0.0,987,20837,20230725T000000
1649,528107,2,2.9,1722,13127,1.0,0,0,4,8,1654,68,1903,0,98001,47.419382,0.0,1962,12112,20230322T000000
1650,738434,5,1.2,1531,25326,1.0,0,1,3,7,1456,75,1955,0,98001,47.517525,0.0,1362,25604,20230708T000000
1651,436944,3,1.3,1822,29538,1.0,0,1,4,6,1739,83,2008,0,98001,47.594419,0.0,2016,34292,20230725T000000
1652,398869,5,1.1,847,10200,2.0,0,2,2,7,772,75,1940,1951,98006,47.527845,0.0,884,8438,20231104T000000
1653,379157,6,1.8,2767,7784,2.0,0,3,1,8,2324,443,1966,0,98001,47.530137,0.0,3181,9046,20230926T000000
1654,297025,5,1.4,2902,16388,2.5,0,2,2,6,2383,519,1947,1951,98003,47.34619,0.0,3010,17887,20231017T000000
1655,400772,1,1.8,442,23314,2.5,0,0,5,6,361,81,1985,0,98001,47.413405,0.0,451,25830,20231227T000000
1656,305689,3,2.2,2782,22980,1.5,0,1,2,7,2002,780,2003,2022,98004,47.951692,0.0,3117,18978,20231027T000000
1657,375269,4,3.8,1351,758,1.5,0,1,2,7,1330,21,1957,2001,98001,47.745693,0.0,1384,663,20230912T000000
1658,547639,1,2.8,2685,34116,1.5,0,4,4,5,2242,443,1938,1946,98006,47.205232,0.0,3055,39919,20230108T000000
1659,199018,4,3.5,1945,8588,1.5,0,3,2,7,1904,41,2020,2022,98005,47.026606,0.0,1594,7296,20230424T000000
1660,520981,2,3.1,2023,12349,2.5,0,3,3,8,1949,74,2018,0,98006,47.515238,0.0,2019,12996,20230105T000000
1661,547567,4,1.3,1851,5973,2.0,0,4,4,8,1755,96,2012,0,98006,47.678695,0.0,2082,6648,20231208T000000
1662,332289,5,3.2,2969,41983,2.0,0,0,4,6,2602,367,1924,0,98005,47.396012,0.0,3382,37470,20230314T000000
1663,31721,4,1.8,1008,17420,1.5,0,3,5,7,736,272,1959,0,98001,47.704332,0.0,1142,18805,20231214T000000
1664,258826,6,2.9,2486,6490,1.0,0,1,3,8,1981,505,2011,2022,98001,47.511931,0.0,2589,5362,20230501T000000
1665,544549,1,2.0,2881,23639,1.0,0,0,2,8,2538,343,2016,0,98005,47.467388,0.0,3450,23627,20231029T000000
1666,346569,1,4.0,2573,22691,2.0,0,2,5,7,1811,762,1985,2022,98004,47.651223,0.0,2245,21188,20230822T000000
1667,200104,4,1.8,3859,13122,2.0,0,2,3,5,2750,1109,2013,2022,98002,47.393625,0.0,3356,13886,20230307T000000
1668,274283,1,1.8,1576,23406,1.5,0,0,5,7,1423,153,2011,0,98003,47.442659,0.0,1281,27048,20230818T000000
1669,476093,6,3.8,2765,6747,2.0,0,1,1,9,2672,93,1946,0,98005,47.634033,0.0,3306,5736,20230131T000000
1670,432010,1,1.1,1915,10070,2.5,0,2,2,8,1831,84,1997,0,98001,47.493721,0.0,1798,9869,20231103T000000
1671,314160,4,3.1,2986,0,1.5,0,1,5,8,2240,746,1960,1976,98003,47.881755,0.0,3298,0,20231024T000000
1672,294976,3,3.2,1993,1760,2.0,0,4,1,7,1939,54,1983,0,98001,47.638765,0.0,1642,1635,20230220T000000
1673,291236,3,3.5,1689,33076,1.5,0,3,2,8,1535,154,1999,0,98002,47.625763,0.0,1552,32813,20230527T000000
1674,211638,2,3.9,3044,31414,2.0,0,0,5,7,2784,260,2000,0,98002,47.490099,0.0,3194,36198,20230405T000000
1675,592306,1,3.9,1606,15657,2.0,0,3,5,5,1270,336,2002,0,98005,47.674951,0.0,1621,18623,20231125T000000
1676,301651,4,1.2,869,31629,3.0,0,4,5,8,794,75,1926,0,98003,47.435478,0.0,767,25339,20230207T000000
1677,532573,1,3.5,1586,13399,1.5,0,2,5,6,1447,139,2010,2022,98006,47.556476,0.0,1561,14680,20230717T000000
1678,578197,5,2.9,2495,12565,1.5,0,1,4,7,2191,304,2012,0,98003,47.316741,0.0,2104,13143,20230829T000000
1679,499746,6,2.9,3113,15565,1.0,0,1,5,8,2512,601,1995,0,98006,47.707888,0.0,3166,18643,20230622T000000
1680,285256,1,1.4,2088,13750,1.5,0,4,4,6,1969,119,1941,0,98002,47.558121,0.0,1751,11494,20230913T000000
1681,410559,1,3.0,3054,12848,2.0,0,0,4,6,2996,58,1951,0,98001,47.896503,0.0,3220,14448,20230210T000000
1682,346370,3,3.9,913,26433,2.5,0,3,1,7,877,36,1992,0,98006,47.97846,0.0,787,31021,20230509T000000
1683,214444,6,3.7,1645,16501,1.5,0,2,2,6,1271,374,2004,0,98006,47.652664,0.0,1675,19221,20230223T000000
1684,398653,4,2.3,1769,22124,1.0,0,0,4,7,1474,295,1947,0,98005,47.513685,0.0,1506,22660,20230327T000000
1685,173144,1,1.1,1908,25313,1.5,0,4,3,8,1531,377,1931,0,98004,47.310787,0.0,1832,23566,20230731T000000
1686,528151,3,2.1,2067,18881,1.5,0,4,4,9,1885,182,1923,0,98002,47.68095,0.0,1944,19937,20230926T000000
1687,280307,2,3.5,2552,5297,1.5,0,1,3,5,2422,130,1902,0,98006,47.542057,0.0,2813,4886,20231023T000000
1688,380173,6,3.1,1644,1471,1.5,0,2,1,7,1257,387,2017,0,98002,47.607607,0.0,1736,1419,20230121T000000
1689,392493,3,2.4,2111,16487,2.0,0,0,3,8,2077,34,1926,1931,98005,47.845957,0.0,2480,16129,20230803T000000
1690,311164,3,1.2,1963,13287,1.0,0,1,1,7,1772,191,1972,0,98001,47.335115,0.0,2294,12234,20230708T000000
1691,438004,3,2.3,1259,15873,2.0,0,2,1,8,963,296,1939,0,98003,47.315139,0.0,1372,14868,20230610T000000
1692,278764,1,2.4,1909,14839,2.0,1,3,1,8,1548,361,1922,1971,98002,47.452715,0.0,2115,11914,20230720T000000
1693,480694,1,3.8,1885,40835,1.5,0,3,3,6,1378,507,1906,0,98005,47.66424,0.0,1979,37520,20230129T000000
1694,148103,2,2.9,1867,1697,2.0,0,1,3,7,1641,226,1980,0,98005,47.610973,0.0,2010,1678,20230901T000000
1695,368956,5,1.9,2025,0,2.0,0,0,1,7,1520,505,1936,0,98005,47.320862,0.0,2119,0,20230702T000000
1696,640839,5,2.6,2060,18323,2.0,0,2,1,8,1870,190,1906,0,98003,47.651311,0.0,1904,20562,20230201T000000
1697,199950,5,1.2,1654,11235,1.5,0,3,2,5,1523,131,1993,0,98002,47.259757,0.0,1555,11404,20230924T000000
1698,248338,6,3.9,3018,18160,1.5,0,3,1,8,2546,472,1976,1985,98006,47.332452,0.0,3108,20294,20230205T000000
1699,427086,6,2.1,1064,20838,2.5,0,0,5,8,774,290,1981,0,98005,47.476909,0.0,1157,17738,20230403T000000
1700,376937,2,2.4,1423,27841,2.0,0,1,2,6,1256,167,1994,0,98003,47.389314,0.0,1369,31410,20230608T000000
1701,402594,6,2.1,4223,0,1.5,0,4,2,7,3427,796,1921,0,98001,47.677972,0.0,3619,0,20230629T000000
1702,423378,5,3.0,1169,9432,1.0,0,2,2,8,1151,18,1977,2000,98004,47.557276,0.0,1150,8875,20231102T000000
1703,445208,5,3.0,916,19287,1.0,0,3,5,6,782,134,1981,0,98002,47.853112,0.0,1085,17620,20230806T000000
1704,516454,3,3.1,2587,22704,1.0,0,4,2,6,1866,721,1998,2022,98003,47.450563,0.0,2291,24037,20231125T000000
1705,411472,6,1.8,338,36934,2.0,0,0,2,7,301,37,1916,0,98004,47.47556,0.0,358,38941,20231219T000000
1706,313811,1,1.9,1811,24557,1.0,0,1,3,7,1691,120,1918,0,98004,47.742077,0.0,2160,20750,20231209T000000
1707,450886,1,1.4,3716,14432,1.5,0,2,3,7,2780,936,1994,0,98003,47.481816,0.0,3532,16895,20230815T000000
1708,634982,3,3.0,764,6095,2.0,0,0,1,8,637,127,1938,1965,98006,47.798801,0.0,882,6043,20230731T000000
1709,330104,3,1.1,414,9357,1.5,0,1,1,7,382,32,2016,0,98006,47.608166,0.0,474,10346,20231219T000000
1710,203820,3,2.8,800,9072,2.0,0,0,4,7,564,236,1935,1938,98003,47.029443,0.0,748,8561,20230612T000000
1711,516062,1,3.6,2718,21552,2.0,0,3,5,8,1926,792,1914,0,98003,47.735514,0.0,2281,19496,20230607T000000
1712,331942,5,3.7,2899,17569,1.5,0,3,3,7,2618,281,1962,2009,98005,47.682545,0.0,2526,14837,20230420T000000
1713,24099,3,2.3,1589,1763,2.0,0,4,1,6,1457,132,1928,1959,98001,47.690267,0.0,1503,1603,20230224T000000
1714,477113,2,2.4,2546,10640,2.0,0,0,5,8,2428,118,1959,0,98006,47.117804,0.0,3013,12740,20231216T000000
1715,269700,3,1.2,3112,23775,1.5,0,3,2,5,2551,561,1955,1982,98005,47.367402,0.0,2831,25277,20230802T000000
1716,336420,4,3.0,3429,18516,1.5,0,1,5,7,2801,628,1939,1986,98004,47.382259,0.0,4014,20758,20231231T000000
1717,399797,3,3.5,1802,20686,2.0,0,4,3,7,1560,242,1915,0,98004,47.331776,0.0,1572,24479,20230115T000000
1718,378574,1,1.7,158,18829,2.5,0,2,4,6,146,12,1932,1980,98004,47.848385,0.0,187,15658,20230602T000000
1719,456417,6,2.3,1343,31264,2.0,0,0,3,7,1198,145,1988,0,98003,47.497646,0.0,1232,27070,20230120T000000
1720,284677,3,3.5,1658,17360,1.0,0,3,1,7,1323,335,1915,1955,98002,47.492688,0.0,1746,20331,20230221T000000
1721,426965,6,3.6,1792,11139,2.0,1,1,1,6,1440,352,1929,0,98005,47.610402,0.0,1483,11426,20231209T000000
1722,311067,4,1.7,1849,5842,1.5,0,0,5,6,1717,132,2020,0,98002,47.61386,0.0,1700,6157,20231117T000000
1723,460821,2,2.7,2895,17496,2.0,0,1,3,6,2490,405,1997,2006,98001,46.833021,0.0,2560,16989,20230325T000000
1724,442305,6,1.6,3019,0,2.0,0,4,1,9,2202,817,1965,0,98001,47.370728,0.0,2419,0,20231122T000000
1725,209684,5,1.3,1862,13157,2.0,0,3,2,9,1388,474,2003,0,98005,47.217442,0.0,1606,13247,20230812T000000
1726,512897,3,3.7,2878,12941,2.5,0,3,2,7,2749,129,1943,0,98004,47.580061,0.0,2985,14629,20230509T000000
1727,269605,4,3.5,2286,1355,2.0,0,4,4,6,2285,1,2006,2022,98006,47.442222,0.0,2185,1621,20231216T000000
1728,471208,4,3.3,2051,5717,2.0,0,1,5,7,1642,409,1937,0,98001,47.503078,0.0,2233,6052,20230116T000000
1729,405093,6,1.1,2725,23096,1.0,0,0,1,5,2223,502,1950,0,98002,47.084296,0.0,2911,23362,20231001T000000
1730,625727,2,3.5,2057,17307,2.5,0,1,4,7,1535,522,1959,0,98002,47.43803,0.0,2303,16373,20230318T000000
1731,316480,1,2.3,3646,16017,2.5,0,0,2,6,2810,836,1917,0,98006,47.723026,0.0,4181,14060,20231027T000000
1732,297602,3,2.0,849,18063,1.0,0,4,4,6,702,147,1904,0,98003,47.78189,0.0,957,19194,20231102T000000
1733,347087,4,2.6,1587,15926,1.5,1,2,4,8,1246,341,2010,0,98004,47.643773,0.0,1554,13139,20230402T000000
1734,304523,2,1.3,1898,27428,1.5,0,0,1,7,1727,171,1939,0,98003,47.232907,0.0,1752,32434,20230927T000000
1735,469991,5,3.3,2351,16234,2.0,0,3,1,8,2025,326,1905,1931,98005,47.75188,0.0,2353,17192,20230221T000000
1736,107553,4,2.7,3014,417,2.0,0,3,1,8,2853,161,1975,2022,98001,47.6448,0.0,3056,493,20231215T000000
1737,191947,2,1.6,1980,31301,1.0,0,3,5,7,1816,164,2014,2022,98006,47.476562,0.0,1832,28449,20230501T000000
1738,189829,1,1.6,862,18703,2.5,0,1,4,7,636,226,1911,1956,98006,47.094993,0.0,875,22043,20230219T000000
1739,492546,1,1.6,2674,9107,1.0,0,1,4,8,1970,704,1911,0,98006,47.690719,0.0,2252,9515,20230930T000000
1740,606592,4,1.2,2603,2465,2.0,0,1,5,6,2521,82,1972,0,98003,47.381567,0.0,2322,2770,20230430T000000
1741,334332,4,2.8,446,18959,1.5,0,3,2,8,421,25,2019,2022,98003,47.569233,0.0,489,16524,20230405T000000
1742,324676,6,3.5,1996,13828,1.5,0,0,3,5,1677,319,2005,0,98005,47.513679,0.0,1742,13828,20230529T000000
1743,360507,3,1.1,727,30741,1.0,0,3,2,7,537,190,1921,0,98002,47.807679,0.0,622,31588,20231016T000000
1744,524281,2,1.1,1468,11540,1.0,0,0,5,7,1423,45,1948,0,98002,47.474927,0.0,1343,11045,20230914T000000
1745,210897,4,2.7,1277,6626,2.0,0,1,4,6,982,295,1949,0,98005,47.496977,0.0,1211,5971,20230703T000000
1746,385755,3,3.5,2647,23957,2.0,0,2,4,7,1881,766,1979,0,98006,47.815723,0.0,2465,27835,20230917T000000
1747,496279,6,2.0,2093,24252,1.0,0,1,1,7,2045,48,1903,0,98002,47.368356,0.0,1988,20226,20230530T000000
1748,425164,3,2.0,971,16686,1.0,0,4,1,6,915,56,1949,1956,98005,47.662865,0.0,831,14376,20230724T000000
1749,378437,4,2.8,2704,21763,1.0,0,0,4,6,2455,249,1902,0,98002,47.460277,0.0,2342,20200,20230621T000000
1750,500156,1,1.8,852,14623,2.0,0,2,4,6,605,247,1915,0,98005,47.299492,0.0,761,17078,20231109T000000
1751,0,2,1.1,2264,17338,2.0,0,1,1,5,1943,321,1913,0,98002,47.500232,0.0,2175,17783,20230810T000000
1752,451681,2,3.2,1348,26649,1.0,0,2,1,9,1207,141,1963,1988,98006,47.638341,0.0,1259,25297,20230617T000000
1753,251888,1,2.9,1707,21253,2.0,0,3,2,7,1583,124,2019,0,98003,47.770742,0.0,1905,20425,20230901T000000
1754,75405,4,2.7,2403,13307,1.0,0,0,4,6,2021,382,1940,0,98003,47.794939,0.0,2427,15104,20230806T000000
1755,426680,2,3.2,2417,28523,2.5,0,4,4,7,2383,34,2001,0,98006,47.441047,0.0,2490,23123,20230225T000000
1756,556048,4,3.0,3069,0,2.5,0,3,5,7,2373,696,1967,0,98002,47.30255,0.0,3143,0,20230304T000000
1757,329382,6,1.6,1934,35520,2.0,0,2,2,6,1394,540,1958,0,98006,47.436252,0.0,1855,29070,20230413T000000
1758,492931,4,2.1,2245,0,2.5,0,1,3,7,1795,450,1901,0,98005,47.263694,0.0,2676,0,20230616T000000
